concepto,anio,provinciaid,provincia,egb_1y2_total,egb_1,egb_2,egb_3,egb_4,egb_5,egb_6,egb_3_total,egb_7,egb_8,egb_9,poli_total,poli_1,poli_2,poli_3
abandono,2009,50,MENDOZA                        ,1.063717857,2.2298080236,1.0252749749,-0.9672099956,1.8525902524,2.0292946084,0.1532762805,9.2643196632,-0.6667330083,16.3113395691,10.9784106569,19.0926244427,19.0736646107,9.3058650867,30.5836674941
abandono,2009,54,MISIONES                       ,3.1291244419,3.411930544,1.5921257123,1.4340084273,3.0820872749,3.6150983519,5.8454805089,10.6479310749,4.3863431461,17.4204820712,10.0319015609,16.7266131759,20.1498929336,10.546758291,18.3887709365
abandono,2009,58,NEUQUEN                        ,1.3935038131,1.4791818846,0.0636653024,1.829321663,0.7600621869,2.4587403166,1.6882777826,10.1732389242,2.0855807264,16.6978686636,10.1128836645,9.8961514966,8.0718623482,8.0582068534,14.7878108058
abandono,2009,62,RIO NEGRO                      ,0.4080420438,0.6752512563,0.1423149905,-0.2286705567,-0.2207337494,0.1066991845,1.9515169995,9.7998342417,1.8067128728,14.3189454639,12.6434782609,14.2451996839,9.2758340114,10.2108768036,26.8515268515
abandono,2009,66,SALTA                          ,1.4820299596,1.9296399069,0.9473719699,0.6078612164,0.9277009448,2.2500792281,2.2702624539,12.0284081067,7.4742888591,16.2867760917,11.8262523779,16.1953572505,15.1185628743,8.7216248507,27.0863836018
abandono,2009,70,SAN JUAN                       ,3.2984129116,5.0215208034,3.256282673,0.4602991945,2.7144408252,4.1753803995,4.0628507295,11.1000357818,6.5887721239,12.8269437478,14.9434949099,17.6713153871,19.4322406218,12.5685425685,21.0872576177
abandono,2009,74,SAN LUIS                       ,2.0001724287,6.4848265896,1.3975803087,-1.7965344956,2.0758400987,2.6599113363,0.2636707555,9.2349133599,8.7995981919,11.4986769305,7.0411871593,17.5701874058,20.4974271012,13.2392473118,18.194329755
abandono,2009,78,SANTA CRUZ                     ,0.2892622352,0.1884529724,-1.2598992081,-1.562219429,-0.7673526334,2.6054799126,2.4014336918,9.5027553505,9.0166414523,10.9910934243,8.2549072331,16.1327628079,13.7571937517,11.6136034732,25.6042972247
abandono,2009,82,SANTA FE                ,2.8721807126,2.5209529466,1.0758560428,1.3126283904,2.2127574618,2.7966101695,7.4555613823,9.1004797282,-3.1243626115,14.8478919465,15.0167431974,13.9361057401,19.2943325686,14.9328696996,2.9669223023
abandono,2009,86,SANTIAGO DEL ESTERO,2.3255980827,5.1516054533,0.5481630262,0.3369300977,2.3164540762,2.2922370192,3.0279002924,16.9762273287,16.6716686675,17.9231947226,16.2321215733,10.6646313792,13.1328628414,6.3052672049,12.148971317
abandono,2009,94,TIERRA DEL FUEGO               ,-0.8348853638,-2.0149253731,0.2312138728,-1.4722975591,-1.4874141876,0.1550988755,-0.3579952267,8.2628497072,6.357694593,10.1385390428,8.4328358209,15.0155871147,14.2557651992,7.4113856069,25.4747871644
abandono,2009,90,TUCUMAN                        ,0.9772847332,1.3500597372,0.6575697703,0.6337212845,0.8692952499,1.250437494,1.1088349104,10.1675107129,9.3889057793,10.2075895809,11.3189817188,11.7225627611,9.4878626406,4.7432968618,22.989388439
promocion,2009,6,BUENOS AIRES ,95.5561401264,93.1609900044,94.9764391215,95.8910956958,96.205766829,96.1521581708,97.0961880775,77.7592992498,82.5028781802,72.3109640991,78.2858252119,74.5698475769,66.7083693019,77.9638811863,84.2646971585
promocion,2009,10,CATAMARCA                      ,95.0780266321,92.6351735913,96.5004574565,94.6717199866,94.3351424695,95.5724299065,96.8404980033,86.9020546579,89.1820580475,85.2624179944,85.9948876631,81.5938627125,81.8114983091,83.0661664393,79.4877134527
promocion,2009,22,CHACO                          ,91.3788130093,86.1275108018,91.897647141,90.2417550167,93.2812215961,93.9759036145,93.4431299776,76.8838904346,94.3562473314,65.2860773405,71.6968075291,77.8041615667,70.4824155484,86.6661453038,79.0348027842
promocion,2009,26,CHUBUT                         ,96.2148798984,93.9087321663,96.9681397739,96.8593718744,97.2537785242,96.472361809,95.8161461402,73.1208889457,81.0191637631,72.966728281,63.2512752273,74.0218428587,67.9057337221,88.0347949583,68.3009805884
promocion,2009,2,CIUDAD DE BUENOS AIRES,97.4507045302,95.5353165371,97.7411728427,98.3558396042,98.0898525043,97.9843465209,97.0886314148,85.7188840338,107.602862254,76.51400736,76.4369239917,81.9812572479,82.4492652204,85.7854491227,77.1834942932
promocion,2009,14,CORDOBA                        ,95.5856387718,93.1377531378,96.4761315979,96.6246448284,96.5590129283,96.3222070058,94.520406761,79.0920092782,82.9184140864,75.45800979,78.4864909424,80.9547761672,76.9455209586,89.5276668901,77.1640998407
promocion,2009,18,CORRIENTES                     ,82.7970705455,72.412826026,80.9745701488,85.3255662438,84.9784407412,86.2361901573,90.9268071607,69.9318568995,72.3104932142,66.5867884433,70.8959149085,77.6569634703,72.5359053788,82.203539823,79.8972315436
promocion,2009,30,ENTRE RIOS                     ,92.4976330722,89.1674063554,93.5816927996,93.0314513073,93.1362116145,91.8612254317,94.5874399283,76.4032872431,77.000936532,66.1934231283,88.6948816846,75.5771414154,78.0387818844,84.6675398721,61.7735648476
promocion,2009,34,FORMOSA                        ,88.8055649813,83.8001514005,88.7733190176,89.9498509081,89.1964402565,90.0245183888,91.7709660496,76.9436187999,80.9294057897,72.8720188109,76.7683270299,80.863624863,79.0734320832,84.5209768316,78.9049919485
promocion,2009,38,JUJUY                          ,96.1527208894,93.4773605743,97.1994920993,97.1951136286,96.2323804505,96.9808788997,95.8354888774,79.4803728941,100.7254092906,72.5508729011,66.3587322994,74.9634711899,74.7207249434,81.7849015534,67.2848145556
promocion,2009,42,LA PAMPA                       ,95.941129125,92.7310322889,97.2246931151,95.8318860716,96.391132497,96.2635027448,97.5601131542,76.3196013674,81.4803486772,71.2504049239,75.7809062912,74.1322970944,71.2328767123,78.6020353508,73.0545080562
promocion,2009,46,LA RIOJA                       ,90.8360919746,85.838942907,91.7041275031,89.8128342246,90.7857239788,92.2365470852,95.1494565217,84.0053208568,84.7785402371,81.3089005236,86.3488447771,89.1853932584,85.3195488722,91.2548394443,92.1928215876
promocion,2009,50,MENDOZA                        ,94.112200665,90.0410259622,93.9262191363,96.7844231623,93.9637456676,93.7615657247,96.2670839188,78.6494274261,98.4907287624,67.1722704418,71.9515211477,71.6415916643,65.8559292447,83.4646953308,67.2904334543
promocion,2009,54,MISIONES                       ,89.1602492741,84.9586723906,89.9292004835,91.0017670246,89.6178754281,90.1612617402,89.6405919662,81.2419411558,92.2190427659,70.098876226,81.2749230945,78.3085861846,71.9343326196,85.3998605717,80.4435008257
promocion,2009,58,NEUQUEN                        ,93.7072763734,93.1701972243,95.2978626648,93.4529540481,94.688201762,91.5880767935,94.1519450004,74.0169600627,96.2513484358,61.1967165899,67.5529433716,78.0136428426,74.1902834008,81.2235956814,79.8280052346
promocion,2009,62,RIO NEGRO                      ,96.4167193936,93.4594849246,96.4737507906,97.6502129002,97.7469934541,97.4544623123,95.6700716573,78.9662706884,97.1731173585,68.6805376066,72.4782608696,79.1250174346,80.5765430664,82.8801331853,72.1832221832
promocion,2009,66,SALTA                          ,91.8590875434,87.7906420438,91.9389096794,93.3989003859,92.9823360263,92.5243846614,92.8855469597,75.5967434609,86.2036941492,67.8166615051,73.3314838301,75.4758315747,71.9520958084,83.4873923159,71.3261924944
promocion,2009,70,SAN JUAN                       ,92.7551317351,87.7869440459,92.5300749512,96.1145332702,93.3564060803,93.141991779,94.4631500187,79.9008332055,85.7923119469,76.23790756,76.7161669936,78.251401566,74.7099245241,83.1168831169,77.8566481994
promocion,2009,74,SAN LUIS                       ,90.3474437452,82.8847543353,92.1255736337,96.2687360476,90.2373856746,88.7692632468,93.316519546,77.5057291038,77.267704671,73.550637479,82.8437310721,77.1738349968,70.6861063465,81.9892473118,81.6680429397
promocion,2009,78,SANTA CRUZ                     ,92.6749452155,93.044372109,95.7343412527,96.085473155,93.930938263,88.6535552194,88.835125448,72.4977572728,69.1981845688,70.4187985598,81.3121806937,74.0834971666,71.5264456015,79.3777134588,71.7099373321
promocion,2009,82,SANTA FE                ,93.3368885385,91.224509998,94.4787286331,94.6467741374,94.3283532426,94.7687146893,90.6131896349,78.6293651078,101.8987224416,67.3425271396,67.8089470835,77.9765855723,66.8684680092,79.6097749445,96.2661708885
promocion,2009,86,SANTIAGO DEL ESTERO,88.8384208034,80.0677940848,88.8944681563,91.1587836397,89.5610255535,91.9957310566,93.5328807176,74.3997301266,78.1012404962,70.1554953469,74.2550655542,84.1825157804,78.1528076097,89.1195693964,87.2503378886
promocion,2009,94,TIERRA DEL FUEGO               ,96.9751461049,96.3805970149,97.302504817,97.0554048818,97.8642257818,95.2307095774,98.0509148767,74.4415528085,75.0148544266,72.1347607053,76.4552238806,77.848978178,75.178197065,84.5327604726,73.8703339882
promocion,2009,90,TUCUMAN                        ,95.7309178294,93.2735961768,95.0913805878,95.536530376,96.3489599503,96.7195901874,97.629499561,80.0667816796,79.4809430364,79.6277932038,81.5393815138,84.708936868,84.1967633708,92.2087291091,76.7243786652
repitencia,2009,6,BUENOS AIRES ,3.6776916336,5.5384689983,4.5105852961,3.653997605,3.1520263544,3.0121495395,2.0717772969,13.5866783173,12.5760661918,16.284798051,11.4588618345,8.6322300019,12.7981217133,8.4933261268,1.4000118645
repitencia,2009,10,CATAMARCA                      ,3.9700103018,5.5663062038,4.6203110704,4.258165199,3.6295793758,2.8855140187,2.7953958187,6.8701376421,7.2229551451,8.5754451734,4.4800215256,3.4064235415,4.1758564917,4.7066848568,0.7288629738
repitencia,2009,22,CHACO                          ,6.0437249105,11.1019492727,6.9957411157,6.5409589493,4.257407744,3.5323958372,3.0387381118,13.7231082723,5.9853277957,19.3866336974,15.3118656579,6.335373317,10.510180472,5.4977711738,0.6310904872
repitencia,2009,26,CHUBUT                         ,3.1988106772,5.4841647273,3.2065775951,2.650530106,3.0820902894,3.0452261307,1.7776468277,15.5437767418,13.5801393728,19.6487985213,13.1182080284,9.3415332414,16.2293488824,6.8524764779,0.8004802882
repitencia,2009,2,CIUDAD DE BUENOS AIRES,1.8913010541,2.8040390041,1.9453153107,1.6467374497,1.5922239016,1.6832850863,1.6156348289,9.864889876,0.7128530384,14.5944566165,12.7217322366,6.4868309705,9.6151154654,6.853444173,2.1562774363
repitencia,2009,14,CORDOBA                        ,3.379305444,6.0321860322,3.6007285001,3.2512492243,3.2459978043,2.7703070602,1.1010718703,12.6701852288,11.8363522798,15.3052601368,10.4198009192,5.1890804335,9.5661276672,3.7064017017,0.3551513542
repitencia,2009,18,CORRIENTES                     ,13.3386642297,21.6571624443,16.0200838029,11.8422565439,11.5448859884,9.3362905926,6.0729662361,12.0338822639,12.0365772923,13.4828412533,10.157208813,5.9303652968,8.9904252323,5.9115044248,1.3947147651
repitencia,2009,30,ENTRE RIOS                     ,5.6151788381,8.5105627552,5.3203374812,5.5816597196,5.480389176,5.0732720489,3.3599413538,15.382790808,14.3469490671,18.3917809327,13.0042739498,6.630503343,10.69104633,6.0636412667,1.754075124
repitencia,2009,34,FORMOSA                        ,8.9254609207,14.7615442846,9.985236881,9.4673353212,7.8523753435,6.3747810858,4.1669789403,11.5014861601,13.2618080244,12.0994289553,8.5539550978,5.009698912,7.7529152222,4.8966812774,0.9500805153
repitencia,2009,38,JUJUY                          ,3.1259846064,5.0662617338,3.3084085779,2.757114584,3.2011592676,2.4622609862,2.0563890326,9.890890849,1.5373352855,13.7662626487,13.6547538773,8.4206848358,11.6475275369,9.1520728208,2.7408444133
repitencia,2009,42,LA PAMPA                       ,3.8547775095,7.1576268491,3.1489058886,4.098645363,3.4198315862,2.8156543297,2.1216407355,13.9811113042,12.5554366111,18.4969225786,9.8988121425,8.5489711207,13.0565068493,9.1858596679,0.5142269455
repitencia,2009,46,LA RIOJA                       ,5.3189585756,7.8409374221,6.1844435363,5.2807486631,5.0346044239,4.3021300448,3.0163043478,10.1279757809,10.4928259513,12.2643979058,6.9964204361,3.2081608516,5.5827067669,2.7328626737,0.4453759497
repitencia,2009,50,MENDOZA                        ,4.8240814781,7.7291660142,5.0485058888,4.1827868333,4.18366408,4.2091396669,3.5796398007,12.0862529107,2.1760042459,16.516389989,17.0700681955,9.265783893,15.0704061445,7.2294395825,2.1258990516
repitencia,2009,54,MISIONES                       ,7.710626284,11.6293970654,8.4786738042,7.564224548,7.300037297,6.2236399079,4.5139275249,8.1101277693,3.394614088,12.4806417027,8.6931753447,4.9648006394,7.9157744468,4.0533811373,1.1677282378
repitencia,2009,58,NEUQUEN                        ,4.8992198135,5.3506208912,4.6384720327,4.7177242888,4.5517360511,5.9531828899,4.159777217,15.8098010131,1.6630708378,22.1054147465,22.3341729639,12.0902056608,17.737854251,10.7181974652,5.3841839596
repitencia,2009,62,RIO NEGRO                      ,3.1752385626,5.8652638191,3.3839342188,2.5784576565,2.4737402953,2.4388385032,2.3784113432,11.2338950699,1.0201697687,17.0005169294,14.8782608696,6.6297828816,10.1476229222,6.9089900111,0.9652509653
repitencia,2009,66,SALTA                          ,6.658882497,10.2797180493,7.1137183507,5.9932383977,6.0899630289,5.2255361104,4.8441905864,12.3748484324,6.3220169917,15.8965624032,14.842263792,8.3288111748,12.9293413174,7.7909828334,1.5874239038
repitencia,2009,70,SAN JUAN                       ,3.9464553533,7.1915351506,4.2136423758,3.4251675354,3.9291530945,2.6826278214,1.4739992518,8.9991310126,7.6189159292,10.9351486922,8.3403380966,4.0772830468,5.8578348541,4.3145743146,1.0560941828
repitencia,2009,74,SAN LUIS                       ,7.6523838262,10.6304190751,6.4768460576,5.527798448,7.6867742267,8.5708254169,6.4198096985,13.2593575363,13.9326971371,14.9506855906,10.1150817686,5.2559775975,8.8164665523,4.7715053763,0.1376273053
repitencia,2009,78,SANTA CRUZ                     ,7.0357925493,6.7671749186,5.5255579554,5.476746274,6.8364143704,8.740964868,8.7634408602,17.9994873767,21.7851739788,18.5901080159,10.4329120731,9.7837400254,14.7163606468,9.008683068,2.6857654432
repitencia,2009,82,SANTA FE                ,3.7909307489,6.2545370554,4.4454153241,4.0405974722,3.4588892956,2.4346751412,1.9312489828,12.270155164,1.2256401698,17.8095809139,17.1743097191,8.0873086876,13.8371994222,5.4573553559,0.7669068092
repitencia,2009,86,SANTIAGO DEL ESTERO,8.8359811139,14.7806004619,10.5573688175,8.5042862626,8.1225203703,5.7120319243,3.43921899,8.6240425447,5.2270908363,11.9213099305,9.5128128725,5.1528528405,8.7143295489,4.5751633987,0.6006907944
repitencia,2009,94,TIERRA DEL FUEGO               ,3.8597392589,5.6343283582,2.4662813102,4.4168926773,3.6231884058,4.6141915471,2.30708035,17.2955974843,18.6274509804,17.7267002519,15.1119402985,7.1354347073,10.5660377358,8.0558539205,0.6548788474
repitencia,2009,90,TUCUMAN                        ,3.2917974374,5.376344086,4.2510496419,3.8297483395,2.7817447998,2.0299723186,1.2616655286,9.7657076075,11.1301511843,10.1646172154,7.1416367675,3.5685003709,6.3153739886,3.0479740291,0.2862328958
